Date,ACME,ADAX,ALTU,APAC,ARNE,BEAV,BESS,BIXB,BLAC,BOIS,BOWL,BREC,BRIS,BUFF,BURB,BURN,BUTL,BYAR,CAMA,CENT,CHAN,CHER,CHEY,CHIC,CLAY,CLOU,COOK,COPA,DURA,ELRE,ERIC,EUFA,FAIR,FORA,FREE,FTCB,GOOD,GUTH,HASK,HINT,HOBA,HOLL,HOOK,HUGO,IDAB,JAYX,KENT,KETC,LAHO,LANE,MADI,MANG,MARE,MAYR,MCAL,MEDF,MEDI,MIAM,MINC,MTHE,NEWK,NINN,NOWA,OILT,OKEM,OKMU,PAUL,PAWN,PERK,PRYO,PUTN,REDR,RETR,RING,SALL,SEIL,SHAW,SKIA,SLAP,SPEN,STIG,STIL,STUA,SULP,TAHL,TALI,TIPT,TISH,VINI,WASH,WATO,WAUR,WEAT,WEST,WILB,WIST,WOOD,WYNO
20091127,12974012.7066553,12638574.2836585,13006118.2541478,13024799.6933194,12642563.3492532,12178875.5408337,12845701.7421448,12056113.5772533,11825711.6466273,12690384.1913161,12531132.1661897,12175206.0581519,12214053.9607143,12218043.3674301,11546348.0926737,12935173.2299435,12936307.5252014,12719570.2561441,12783362.7250746,12626537.3274153,12451798.4569338,12331090.8939599,12990378.1315791,12525595.8197955,12899110.1885409,12665592.3925494,12080105.7215365,11785601.0643605,12924752.8497198,12671947.4949483,12948098.7621022,12207847.7775034,12046138.7956092,11786093.5721736,12358166.8736638,12776364.5142567,12538067.4332905,12312251.6324862,12084899.6553176,12724828.6154445,13040145.211982,13504035.2155248,12319037.0597715,12963422.9524189,12648605.1100071,11640222.0948656,12082677.9966594,13151134.3977603,12390287.4788917,12638197.8946243,12846588.2270803,13064074.3924693,12345673.4382264,11998750.8378209,12103934.1292478,11876802.7331925,13132560.162089,11844691.5617879,12707673.6847848,12112985.311156,11687896.4557589,12925195.1227429,11924497.9646182,11997087.3980425,12364579.276005,11970752.0294552,12588157.4626562,12254933.1522659,12166703.9411005,11644983.0695849,12425815.2155657,11900555.162837,13180002.1268588,13376390.689205,12056653.436153,12759007.494524,12685464.8368436,11772675.4173442,12579291.9486046,12661126.0289791,12256984.9890292,12008076.8797469,12316091.1504725,13167012.1173895,12156816.3545955,12399903.4563604,13386929.77507,12790613.3713867,11887326.0869424,13022609.9370297,12636202.8699453,13237831.8793089,12729673.107707,11954036.9283379,12597304.8951652,12066119.5350252,12527046.6118719,11746013.8762796
20091128,11632480.130273,10993593.2014385,11898707.2193864,11730215.1600492,11673777.0901939,11282558.1218842,11693594.5540821,10404959.763266,10531806.2540556,12523309.5638475,10911901.6856033,10920825.2446221,10670341.0157761,11204466.0636187,10214991.6480595,11382233.7345192,11831242.0150089,11306051.3040017,11685460.3753847,10908227.8051197,10950540.5522359,11177286.2796481,11825038.8147103,11185357.7208963,11063175.057137,10577183.8274319,10174467.6967251,10213585.8761351,11098506.4187999,11359187.0186053,11937825.0877038,10517343.0554317,10876399.1274775,10341179.0836197,11316752.3086439,11527327.6521159,11654324.3570871,10936071.1664393,10394749.5304892,11439067.6715324,11898251.2452008,12395746.9563799,11425884.027614,10966239.3443974,10578764.3337549,9835816.68595616,11896209.0322481,11858775.2601289,11172625.657211,10837475.8728349,11229749.2514673,11947769.4287921,10898999.4056936,10910188.0937773,10324940.1299588,10732285.7290989,11891607.5192865,10063290.3686539,11405980.8818635,9896222.80957241,10316783.6306724,11656752.4269902,10344067.5064832,10490101.5842782,10832627.7702017,10344524.6738172,11122855.7624736,10792223.1971758,10747801.9669596,9898785.37134169,11317116.3673952,10610297.8502534,12206226.616543,11917588.6625456,10155952.0297461,11822347.2170032,11274474.3472472,10172602.2575079,11685921.1309189,11275865.1252373,10425871.0722125,10646810.1785945,10588405.6803635,11599184.0651325,10362916.5032641,10317515.346165,12292910.7138089,11167053.340622,10202273.9814546,11592846.7536685,11446910.9155494,11930032.7884658,11503683.6288592,10099596.6648148,10824638.4729501,10319017.0507757,11466932.4040871,10223113.5964832
20091129,772344.324430887,2015753.15747183,1536276.93825672,2299669.98863293,7867533.68657372,10430537.1774474,1924021.59929472,1878400.45441158,1572628.77126818,11776314.383772,1494710.19213259,5740974.96580541,1455801.34595794,9196536.53741342,-271286.773719687,2567979.20475903,4380665.10023593,853299.167644273,5444610.00455902,506388.119465586,1861662.28493857,7531063.7985941,4590957.68079359,4110493.88301173,2472415.54970315,-21173.7074581292,2535668.30709813,987774.837958524,1181242.77897887,2973154.03195606,5086780.87359353,2807814.80530919,5018511.16180539,-953367.980688835,4539327.5392417,-118838.065367617,15059973.7486394,5560467.39675782,2959477.17450599,913559.853781896,688550.109568758,4864140.34828786,16696336.1841593,-247685.181590816,875603.550893033,2655882.00728527,17666256.0545452,3355115.7251547,6059309.5899518,-316646.328945877,3190769.39200726,2435032.16931111,3597438.41475915,3087788.86695969,2092668.90050363,5771908.90099389,3167493.41300441,3090870.9925875,-411432.006668361,885151.561636204,-28079.4563691206,-20688.6706532836,2412948.69270258,49517.4922205694,-24720.8786621671,1222471.9283904,367391.738034258,-525626.79999551,4284213.77446756,3005905.93732917,2962448.15280902,5546387.63449251,4141715.4304411,2668129.01449978,4007404.14197543,6229523.21916124,-631495.3858,-186039.591321254,6268611.63231255,2748683.54539496,3037289.6402801,3353663.82870869,1723933.23140536,1895795.40263362,3760640.67781681,2659449.20630533,3067707.00152171,945808.177434539,3890756.75813327,-1956645.80584562,2768307.63307288,3004629.80329821,2093391.60364562,3992137.09431017,3868423.76147561,3207746.92306642,2403962.4967593,-4569413.51287249
20091130,10256100.2517672,10175499.4116801,10465792.9609665,10745743.2552576,11367390.8994395,10986425.6656465,11116745.12956,9329793.56603018,10298677.3161659,12563120.5209621,9612565.06878015,11022849.1716993,9120692.47955048,11298985.0289951,10348739.1755591,10557442.0991482,10703975.9080405,10289256.504962,11466642.7835534,9611049.03457908,9506275.9122344,11193909.0677792,10920138.9627463,10668163.0428568,9285710.02081994,9175180.88673861,8906881.59404838,9441161.06937625,10246108.6353583,10509990.6404939,10748237.3934818,8994206.38482855,10419911.3072283,10221276.3986161,10977944.811438,11036350.1820581,11809432.6853957,10541605.5383646,8925201.51386424,10540066.8395687,10428050.0663291,11130164.9498137,11560556.6961773,9664193.52022762,9093998.59545812,8720030.43641086,11970197.9555192,10883877.9724454,10527255.4044899,9653391.43146366,10438546.5052634,10600093.8659293,10198387.5339566,10816450.8515154,9167945.09585062,10339562.4719186,10489778.6468073,8618266.45865358,10435463.455016,8735358.66911968,10108010.3118911,10091937.249879,8715406.00411032,9826787.614648,9257849.91405812,9149412.44208624,10056601.043699,9969457.89875245,10176814.3279076,9002345.01937537,11045909.8535066,10726442.2663116,10178770.3127335,10964932.8863429,8625292.06624913,9627693.05723073,9944404.07042841,9468523.77251885,11119508.0790903,9569707.62310982,9052143.60171366,9973475.32050414,9683429.74899281,10206825.5970688,8721153.82646403,9134243.52515271,10649878.8014664,9864663.23511343,8566009.9415577,10449978.0957117,10212060.035202,10583448.5835447,10619920.8802009,8551905.68221344,9182533.40812872,8614014.14018017,11295208.5314198,9960896.84533346
20091201,-188177.158287108,3807252.6257394,-823637.303284675,-3250671.87718982,2270255.40397116,5407892.57076521,1217199.38665736,3174323.41166801,6974912.65808203,5136202.69563221,2768875.63375031,7504978.39618511,2703519.71516705,6541505.58980548,7703887.40991323,462598.062590946,1592250.11430172,3387023.95698722,3111268.41505838,3373968.26846829,2796229.05132288,7367356.98111337,-92225.1223471165,-263954.829312311,1277003.00319392,2267081.71879856,2576942.55758392,5106157.73480396,1586649.88180264,1187213.29283732,1440281.25157886,2213278.77353481,4351287.19148828,6678478.61920316,5478433.06125409,-1909781.11539393,1479999.04717801,4856482.51715082,2288720.52398638,689406.799965367,72449.102996245,522904.443648424,2920459.31490555,5653851.07377082,3505715.04594072,2863950.27147952,17664309.015199,-1268131.43715458,6109022.95894565,4061684.0949762,161116.349416925,788306.060454929,5315381.38703014,4273585.25913434,2495434.68820061,6523160.03939578,-1573489.55538736,2969920.93701904,2371354.26678193,1606445.39839694,7022083.92878455,966784.045643186,3587566.97580688,4861704.72730319,2971771.53789066,2842222.96221521,2830218.71446567,5723428.72718502,5108692.00964665,3750919.86771221,2032086.30227183,6517230.34983553,1451525.02436484,-484381.976466469,1847002.81645739,2941460.60935454,3663716.24549078,4711985.23543887,5677517.21608865,3591717.28412908,2107139.5111604,5459636.78818279,3060994.78230647,2988994.70441444,2042883.56378249,2253556.15755433,-653553.211338039,2919564.56511469,3253476.81902033,1603174.24891297,2510056.59665725,-269126.21871433,-185001.6776294,2265360.85508889,2176143.28672015,2270301.68077389,4294820.18028817,5492697.26711776
20091202,3281625.73981112,249864.274227882,5209189.32581132,5884073.96858263,9232606.68648415,9368528.86427612,7030802.47724406,1539261.34649662,5590160.01746835,11903772.8722768,488472.450363439,6907240.77794536,912006.480610996,10071821.1351238,5466882.18058086,2421975.89854704,5910980.76592024,1207464.44799808,8322707.4043835,95238.030715473,1286814.83585392,8070301.67868356,6597679.23933182,5396918.79393318,516164.521016717,176745.093094915,597105.49724411,2697205.53586692,925155.850979736,5281036.15682319,6549950.68011821,370157.659823582,7565757.23566799,4398018.32189296,8898167.74790098,6899440.52435173,10987064.4950603,4809663.44062443,720958.833522083,5622070.10802472,4672480.20683753,7264724.08135529,10575311.9902948,137941.276747754,149351.260097658,362769.869667983,10002298.8532791,3407158.50249213,6284449.61262782,398073.101820458,1076563.48267363,5653887.66657124,3580156.25212733,9022044.43729717,-181999.982845852,5976025.12223892,4959171.86062457,1159847.47726354,4547084.82571487,81667.0792310052,4393468.95323455,3060620.60388802,681219.3029033,2311069.94350556,807763.750863541,1092721.79624901,1427193.61362672,3964240.9948258,3740597.06479576,1589390.45525887,7811458.97461188,5723199.5681054,3610485.69245154,2593424.85508049,-87790.725948561,3134518.16550068,1177217.57991444,1657679.20039712,9144054.96756228,1642051.03247308,-66252.8854305949,3334728.2666778,275214.689203566,365743.836274518,244433.090999082,264389.894612297,4955510.41365606,898245.524389742,637569.992524598,2513042.35553723,5186336.98596209,3496037.47423538,5797540.55190836,-50419.6402224936,475051.148482101,519549.364005165,9307185.73371745,3800131.55740577
20091203,9309238.7456818,9774113.81575092,9423458.80420246,10160643.8053332,11359252.8482057,10964196.9696773,10897427.9006633,8676158.52162023,10371404.9185868,12913343.7199729,8725752.87476829,11381344.6473143,7994450.13049322,11625369.5241605,10801385.8757356,10140431.710574,9949363.98526877,9708567.2133179,11547049.3603007,8720835.82447307,8443210.36007659,11465359.3002903,10383959.3879964,10554235.4100307,7873255.34573368,8164634.69044716,8024584.56060906,9031402.37026004,9848360.97560088,10044958.0676832,9901137.28968413,7884555.63418018,10269834.9255441,10468447.3799937,10939868.2622103,10880886.1099242,12116413.5346872,10513068.7942868,7879685.90479792,10031411.9873184,9336530.42195202,10239804.5764839,11942385.7661268,8805543.16796979,8000683.38556641,8021975.13220879,11989369.9456675,10287818.1197472,10248230.3735255,8907742.00286536,10101483.4833156,9651208.44621139,9912955.65750624,11012214.5829427,8444969.78606064,10236121.5482682,9464523.45478,7598779.64730308,9858103.93224616,7857343.23973043,10234885.4533143,8944884.09281189,7492186.27229985,9582932.31076911,8117860.18081923,8406279.81885073,9403874.08255618,9537009.86076394,10001313.4015444,8534803.97201934,11075320.8203334,11146274.2147526,8513850.2011675,10427596.175005,7514301.14868327,7798760.90436904,9042464.07808138,9179738.7729368,10871086.452313,8272071.85914203,8042027.22390013,9713795.32399755,9210392.1468265,9231082.81951681,7478402.01199266,8322290.8503234,9426600.9943744,9023556.45071846,7298958.74206273,9749951.97497693,9359651.17443158,9651885.00333466,10098255.3831339,7376667.38976913,7937424.57293153,7278870.16533823,11394144.7098562,10094391.2128175
20091204,9406561.40616287,10095176.9686988,9444991.77052629,10354391.6172383,11601011.2981336,11164738.5117411,11141659.2327522,8895904.11771368,10710409.2847001,13143950.1639244,8883204.55743764,11763097.4125856,8049631.4443035,11921881.0181187,11255517.1926469,10457573.5248104,10027624.1527365,9942969.48429483,11837022.7774094,8892930.63525192,8501454.28471364,11795591.7179476,10547297.4186448,10889849.5353057,7870530.73214605,8349003.03557966,8213796.90380321,9295347.66414559,10236281.6026489,10260403.8416261,9931097.12929267,7976229.87362969,10512212.0072926,10905071.8335005,11181886.7143955,11157809.628374,12365978.1836205,10855040.4406734,7984731.25916217,10235131.6285147,9331758.02036498,10301700.7215,12241958.4368486,9062384.64449244,8166939.40791161,8255250.99321147,11982188.3573515,10479023.4425675,10482229.4036554,9163650.28196279,10471379.8973849,9705096.15676153,10222866.5279004,11305722.4552674,8695631.41167976,10482795.7443594,9498646.8313324,7739914.21880378,10050581.5080929,8061995.87607928,10614273.6590583,8954445.87884462,7519240.51032643,9928285.79676117,8179213.23105536,8611979.11717605,9621839.17458444,9790134.91395126,10331376.9948745,8850546.26981981,11367104.4681199,11573470.7788275,8280760.10791077,10688279.244634,7645743.30712793,7491489.74972534,9161053.96828496,9510201.66757518,11003270.3482049,8245648.82560062,8181779.59156707,10012197.3046834,9525180.09285941,9359270.64013607,7530187.46481029,8568873.90908086,9396034.78505026,9214861.44212945,7317424.82975904,9943441.50843553,9421856.87731787,9764500.51294566,10267368.2303717,7452360.23207542,7999741.3837628,7291351.3256622,11656696.4119664,10525254.2714188
20091205,10776397.7937407,11110694.5645503,10779274.6155181,11354288.3847152,11811695.7673097,11329950.590865,11715524.7606649,10108022.385953,11032422.4537987,12580568.1074856,10355719.9610537,11729235.4152712,9647064.98101794,11786194.2444791,11187155.5529502,11474160.0276121,11079668.4290401,11023743.4813924,12052686.7576432,10391886.8989913,10018072.5078523,11824998.6325898,11436069.9421948,11441660.6374342,9859545.49764635,10138989.0793068,9794674.01257201,10203468.1080835,11395139.3353926,11151516.3230044,11014679.4141684,9642025.27720547,10989538.2721496,11112860.3668055,11469342.3447011,11694032.024477,12157121.6048749,11312894.4240757,9578588.33791758,11166238.2282696,10717790.2005109,11492467.3841745,11997762.4220293,10723469.0993253,10053101.0732183,9583129.22338919,11833266.7299148,11501922.3039601,11126948.946837,10613779.5198665,11466707.1477304,10958876.5643334,11007669.871287,11399585.6357569,10087331.2789535,10903978.0743284,10868905.8707718,9333734.81039511,11045935.5144063,9808767.28637867,10883412.9602295,10443521.2050405,9206446.17899942,10694887.3280783,9788269.87179547,9927657.58699758,10795289.1636232,10691125.4890154,10985365.3190836,9938384.3223063,11622199.7076449,11523043.1484616,10032278.1995001,11738322.0926781,9434472.05877863,9340916.83866112,10509859.1578575,10342276.1979571,11419255.1532896,9894190.47398672,9847039.12258497,10708138.882779,10647912.1989988,10873373.5394058,9343965.36085964,10197068.4862992,10880933.6411754,10658208.9396963,9081940.56972383,11117991.9467607,10606351.6929709,11119199.48711,11176209.6732866,9250279.64442111,9843132.51884926,9175075.49281087,11790146.2749775,10890115.6570375
20091206,5901901.60637984,5006949.57852914,7055396.02765423,7153165.68098051,9979551.74074371,9565139.19259494,8689001.53838095,4265163.75378514,7144973.31843097,12165882.1016371,4251540.18896868,7963157.79948298,3788285.84924183,9935363.83721472,6975418.52259647,5679212.58772668,7596003.43230476,5394363.33728747,9599195.06999296,3968456.27311113,4203316.92350077,8853452.66867339,7953777.86792663,6801377.14127778,3280069.29488165,3288225.01147639,3799444.83449527,4955687.2954668,4802793.23776966,6791137.36360483,7871821.7489054,3449204.5588026,7872252.80314188,6324660.98569634,9077230.50064877,8099754.53300662,11418000.2900559,6463645.69769963,3655377.9254962,6945970.68751046,6768302.99281342,7996977.09795322,11028357.2263347,3812561.20933032,3203934.45659658,3765911.9596644,11919719.4505329,6735851.12856021,7151391.33071369,4154029.28875039,5360366.44987869,7283823.05900312,5812557.83170133,9037465.60848049,3596025.25427051,7304996.64980302,6629107.64503766,3242232.10590587,6517689.88051962,3326723.1201882,6609907.95021019,5575066.1633167,3615979.47696423,5070702.00097629,3782453.85243042,3994763.39885624,5029121.83351284,5574478.79841788,5824461.63030164,3893041.46949722,8544249.11319973,7016356.45494086,5895899.24208459,6144454.06003078,3067972.37131461,5049248.69382169,4876077.18928031,4831543.84220402,9366244.37487201,4295021.07838446,3513897.26303142,5779580.10523393,4331751.93576537,4732807.67565357,3204285.26402549,3457637.58570757,6843317.93178673,4444358.82383103,3175933.24866873,5781980.5896413,6386810.05736053,6063520.54338142,7456283.91011875,3366169.6802711,3453149.54323533,3012945.12880759,9539493.5936111,5803322.0558023
20091207,6075141.27480081,6322352.19189301,6794360.9961169,7307562.00837971,9856337.48420129,9554254.4773159,8780022.86016594,5174487.21543621,8049717.16081246,12137760.9796323,5052125.9099232,9248405.44828548,4282127.63186811,10301571.6761158,8593883.41538493,6745659.11679126,7555301.12977346,6614681.62402613,9762985.06756901,4903418.60262229,4890598.41705709,9662700.81142395,7916427.64971871,7824246.9013318,3403038.8111423,3678822.8498276,3898879.68385878,5923069.89771279,5974765.9393591,7294176.09157113,7755237.31144755,3940234.02582567,8213962.12438695,7914490.91701904,9247351.46043514,8500605.90667217,11013088.1797447,7830111.92547038,4027529.99376744,7287668.5229839,6607598.63007936,7753036.65945234,10791098.3435916,4392030.80572298,3380680.88659877,4244230.68088998,11743879.3288259,7481003.08538025,7795222.75905129,4937343.43169563,6612702.35983973,7066538.17378006,6974757.55336415,9383379.62797312,4610894.46609432,8073376.2183822,6577941.33507224,3617254.21837979,6996411.6316018,3417627.64807057,7722811.36362492,5722946.19375733,3789469.390837,6429572.42729581,4318836.57339368,4849143.71195827,6189005.2041343,6564152.12574201,7172443.04667303,4895956.44168246,9205786.07664727,8852262.35376738,5586270.23739181,7196048.23104147,3177825.10819154,4785423.3870124,5669990.39677518,6041816.9748705,9402289.66931657,4735176.68555648,3965502.86147687,6925849.29232831,5577002.41498994,5541720.43229044,3329680.01466792,4035452.0683987,6623802.59985095,5323118.61304663,3396234.99470125,6582130.02118922,6674883.96501032,6471046.04547628,7551995.58333962,3188010.23160272,3794598.93023734,3211606.58229056,9772150.53540219,7278472.80443038
20091208,-2006077.93247775,-1324692.44870967,566878.081774455,-2393979.45935452,3464164.04883241,2911297.92881311,912654.412024988,-2489483.60485957,-1402929.71123202,7166065.92747269,-1756264.72181412,-814823.862376573,-2538481.04680184,3773876.30948845,-597942.51175948,-290169.622142898,774938.724807078,-997007.472129133,2358629.43779944,-2222719.45936286,-2566960.96209008,-699662.038967934,412937.594843883,-3104565.24980066,-1730879.70846196,-1112943.42661119,-678356.588778643,-1690592.06584566,942492.505878387,-1125581.53158217,1301374.62257836,-1688094.4985457,1063515.34209636,-2166759.9843484,1623864.23674343,-2390806.58560329,5603792.60612464,-1156345.72726656,-1596151.28021155,-1327940.66773213,-324970.683179542,802945.805205621,4667391.75127066,-180103.872723924,-136620.531826591,-1849048.71172234,12661001.0202835,-842666.602094796,251700.464917436,-962933.962916475,282164.145968769,972700.877747599,-1411856.75157751,954707.223847695,-1219760.94338203,-1044518.17755206,-1859853.20271363,-2843960.01015744,-1363875.96559883,-262519.907453738,-1916911.23763499,-1312370.34230687,-2195624.12857484,-2892878.78617395,-2301714.6772787,-1626104.50347979,-1413495.26044731,-1724476.81481727,-1214219.3024365,-2395849.24347629,295026.551040392,-1765825.00267398,339067.673870299,-688052.298665516,-1606458.49562636,855499.615759106,-2153065.35834025,-2321568.06598113,4240172.47763892,-1960745.52981315,-1719408.8971218,-1623417.54197544,-1437953.89049723,-1525608.0607797,-2093353.50304569,-867089.031797053,1679.17487138882,-1227365.1228882,-2628429.74559036,-1894363.44974115,-409439.546018135,186121.245798383,-984706.824193839,-920567.326902913,-1344060.46415007,-1083145.03458677,1510769.915239,-2221398.29958409
20091209,8728444.53782446,9264201.29802716,8836314.42620372,9652896.66835218,10991170.572273,10602661.088358,10481521.620448,8138893.63439236,9969018.32970097,12587956.6511509,8125998.62527349,11005098.946234,7343468.13788816,11295563.3790448,10440358.8945306,9625787.31659747,9440127.29410191,9195208.47095807,11176599.7223371,8103999.8615855,7807358.00569935,11089015.2714909,9914917.43201581,10143629.7728039,7089603.32676588,7473067.272875,7390246.10567573,8518737.96898672,9316084.87058267,9569934.3030231,9371556.46825921,7211675.56833484,9866552.77155575,10085067.5230547,10567683.1331527,10437246.517345,11797992.7373472,10116624.3497614,7233138.9401396,9558207.24947405,8729306.40605717,9687387.11898394,11662369.5912606,8160514.16752863,7286931.48250193,7450563.05516251,11758940.3362234,9776505.3764466,9824631.35275397,8313004.79216428,9603594.42241205,9085363.06894097,9480674.48770043,10677767.8656122,7862639.88636016,9810127.22448607,8853910.00537294,6946897.79373206,9362232.09415635,7196894.98253064,9823776.71133278,8313219.50609157,6801165.77005534,9132759.78124578,7455415.67946051,7862145.78403851,8868416.92254923,9046554.44429732,9587234.37105855,8039611.44970664,10693184.041732,10778261.9787628,7743430.36686597,9893038.6663504,6817504.23565025,6979785.73018014,8469371.727481,8710689.68556947,10527481.7918781,7575225.82968368,7366296.71318252,9287200.32587789,8690301.75628212,8605015.1239284,6753679.59345936,7684267.02331905,8778972.26088777,8449492.31282935,6573319.51208263,9224686.67442468,8830393.76491043,9058149.96698815,9622267.33185605,6668180.33960576,7211431.57840843,6528716.40721462,11043258.6306856,9693508.72794335
20091210,10201737.5728047,10764022.2534662,10165078.8162565,10936535.7618033,11606963.5961149,11112816.4382454,11451291.9088259,9643053.12495262,10839713.7705882,12552981.9653047,9766633.87116187,11611384.6866089,8942547.82720507,11688011.1754743,11143262.7358156,11141176.4866166,10584653.058475,10618578.800662,11880557.5591763,9817263.07054493,9347487.78042201,11665924.3332488,11044708.9689981,11272563.213897,8966499.06531372,9455765.29394495,9177037.67969249,9819036.77900619,11059266.3572282,10781884.6920626,10468408.6410321,8938360.83007681,10725031.2748932,11008623.9168591,11251404.9732024,11427882.3326895,12027499.9135682,11134800.3661145,8905625.90322687,10786628.4981999,10053123.9594015,10941477.6957787,11936733.9872084,10143074.8681341,9326487.89118165,9089991.90464058,11737842.060364,11089682.6856473,10831676.7709479,10106062.0499915,11167991.809535,10379973.7834894,10748178.4303062,11239052.693113,9597756.39261103,10620354.8952129,10239691.5899869,8668449.60371359,10648275.0968975,9151189.16201146,10721227.6781767,9759524.28634479,8431395.64324375,10429114.9870432,9087405.9166607,9437481.23576478,10365456.9449227,10341742.6157308,10760592.5175009,9569091.43863827,11443015.1140786,11453302.7061445,9058223.76790323,11359397.5179867,8708472.55365636,8273077.00416452,9958791.25957433,10041984.7558756,11138974.5701595,9120304.11402813,9170644.65960718,10460007.735169,10277886.5933259,10258418.637266,8548873.34594349,9610282.43647047,10172471.7738776,10123601.865262,8264822.73023417,10680617.3968365,10058249.583003,10568657.7475134,10773557.4367396,8481904.68876776,9053780.86883158,8336713.57592851,11610105.2715264,10753682.6483052
20091211,9982120.76875126,10194244.4086568,10040512.382497,10549914.9192114,11092481.8268117,10656468.0986249,10941474.1522175,9253810.60231085,10198793.2664715,11958968.0658048,9466086.97051489,10882699.6345423,8806421.03992534,11053450.8953427,10306112.0810984,10562900.3405932,10359464.4965847,10176507.2046696,11281191.4179074,9491894.36721532,9199799.37828381,10991253.6614025,10689494.0286427,10650716.2474149,8928562.61412615,9128973.1947269,8835906.12749942,9333928.16129794,10389274.6280042,10355970.7826906,10312751.6849502,8744681.60772132,10233013.5351208,10229112.7752282,10743934.9168387,10868852.5642005,11481316.8674889,10515864.7215349,8695072.45013876,10384560.1571513,9969176.03253361,10747345.7043284,11314519.2976363,9697626.68049645,9026539.06973579,8679076.03211158,11559321.6509616,10698381.3262989,10369678.9615501,9655152.41342048,10514137.8947147,10206678.5513678,10201273.7464655,10635501.190021,9153404.56090054,10107704.3500594,10087467.1206459,8429758.18050489,10267581.5474147,8795099.16135357,10029249.8478265,9674330.03794262,8343003.78592132,9842283.11325874,8940073.76305865,9074168.15884776,9947764.81031217,9871712.85142442,10180086.1726118,9065598.49548267,10862207.1755652,10657314.6744237,9323342.9060396,10861334.4787797,8460468.17548195,8645571.84431062,9718000.88604191,9470207.21085962,10821145.7812436,9094240.90291082,8892989.99044028,9925469.71362183,9733723.38985483,9997769.85145367,8417640.48733084,9179580.87369707,10118923.7607881,9776823.75949566,8189097.42323793,10314150.0545986,9879454.00300592,10307042.9036333,10407248.7570866,8315994.91649808,8900524.91280354,8255646.53880054,11067965.3600987,10004967.7755721
20091212,6906296.58138853,5990941.16605984,7509181.40426263,7696509.39230363,9025327.55216352,8878754.12354693,8073654.86397343,5349809.96902772,6653011.60578838,10717354.8670171,5563989.45239455,7276198.28726023,5218105.89257862,8928794.34645015,6404590.7110783,6301725.24621224,7625568.07778092,6468463.42974816,8672825.52020156,5340093.13922822,5635833.32719707,7826913.53590364,7940139.19486485,7719709.67719514,4803608.59634779,4517744.5898683,4768855.03229746,5409454.16465872,5499991.02993498,7361030.7341385,7994074.11599899,4822970.28044547,7708732.24154065,6164349.27078201,8445266.98354824,7880231.68080841,10273897.2786982,7078733.05855661,4945119.53663736,7482111.38971819,7224996.84522019,8416285.69045854,9837663.07443933,5027701.65664346,4454002.47162391,4615589.95169664,10691692.0635928,7454548.88444537,7418792.38994067,5261402.30061903,5845152.42675473,7515489.81512724,6530492.37361813,8267674.79471552,4896128.94146845,6912594.9012225,7269910.52299428,4427421.46125013,7143364.06750111,4237161.58094796,6129545.30190589,6675598.48960869,4636436.00160474,5738029.56973712,5323200.89821127,5374742.70796632,6242557.80673977,6001050.68600244,6573987.90689353,5023854.28994838,8356093.27524792,6677529.01396152,6815383.5228332,6984537.92395874,4357831.69679927,6297277.68536033,6193384.04682426,5299626.32840136,8986517.79621769,5741262.5193277,4782085.57391126,6198759.42407695,5385541.10502046,6011484.54515702,4480568.98838127,4576865.31953423,7624016.03026482,5643469.40408981,4346074.8184856,6993992.17937238,7126588.36805783,7076567.58747474,7411440.86378196,4322547.61875855,4871127.06115658,4416271.63096411,8699963.75177629,5835681.73952956
20091213,10092660.4089068,9460036.5302219,10380225.2868392,10227502.9155349,10257224.6530017,9877042.96048191,10262278.3107711,8873319.52212883,9067377.32824309,10932107.6227679,9359071.80224677,9388314.93256552,9038322.34885053,9779577.83444871,8666630.95490137,9871597.49893164,10364880.3688995,9792738.43997211,10246568.0616915,9334654.41479062,9368577.83912089,9668778.61402774,10381034.3657002,9741157.07890771,9334732.58263714,8937618.38655041,8564667.58195875,8663224.71734729,9550178.90507282,9889356.87896497,10476677.4488141,8862418.98264044,9462637.44091748,8810522.5966209,9911908.97985312,10025257.4176268,10278463.7585979,9484439.08573191,8752759.2492983,9988896.47798122,10348613.4989453,10889998.5087259,10046172.8287451,9350123.69894516,8928944.31433161,8256592.68819639,10877190.7868913,10387427.824577,9738416.73796033,9278649.86874808,9703549.93617032,10425785.4405865,9467161.3114981,9508282.57035425,8756202.83815106,9262473.26286583,10323599.9696477,8404920.21284362,9939781.05345701,8388569.4887645,8776745.73191392,10065084.7968579,8661983.82414034,9005285.23646829,9184279.39511801,8824784.02752463,9618789.82866573,9298949.9896076,9322491.13693219,8406191.20787674,9881160.16589016,9071488.84972352,10456159.5336203,10360143.9075026,8465419.50716216,10000655.7471755,9748757.02636606,8653921.6366571,10399343.9016758,9588268.94956538,8795559.02082933,9200361.65192009,9067068.03996451,10009009.8484358,8644576.03267797,8731421.40310547,10664922.0785256,9630753.40722755,8498317.71917074,10094909.6546157,9973181.96404964,10380907.2858673,10058884.8958141,8432100.10895343,9125422.41651474,8609551.95946668,10056498.2926,8690583.9639389
